Game_number,Result,Avg_team_Age,Match_light_type,Match_format,Bowlers_in_team,Wicket_keeper_in_team,All_rounder_in_team,First_selection,Opponent,Season,Audience_number,Offshore,Max_run_scored_1over,Max_wicket_taken_1over,Extra_bowls_bowled,Min_run_given_1over,Min_run_scored_1over,Max_run_given_1over,extra_bowls_opponent,player_highest_run,Players_scored_zero,player_highest_wicket
Game_2492,0,30,Day,ODI,2,1,4,Bowling,Srilanka,Summer,17913,No,11,3,7,4,0,6,0,76,4,1
Game_2493,0,30,Day,ODI,3,1,4,Bowling,West Indies,Summer,127855,No,12,3,25,3,4,6,0,76,2,5
Game_2494,0,30,Day,ODI,3,1,3,Batting,Kenya,Rainy,18095,No,17,4,2,5,2,6,0,89,4,1
Game_2495,0,30,Day,T20,3,1,2,Bowling,Bangladesh,Rainy,127491,No,11,3,26,0,3,22,9,88,3,5
Game_2496,0,30,Day,T20,5,1,4,Bowling,South Africa,Winter,58660,Yes,14,4,10,0,3,9,8,82,4,3
Game_2497,1,30,Day,T20,3,1,1,Batting,Bangladesh,Summer,131768,Yes,16,1,26,0,3,24,10,94,1,5
Game_2498,0,27,Night,ODI,3,1,4,Bowling,Pakistan,Winter,95039,Yes,15,4,34,3,3,33,9,37,2,4
Game_2499,0,30,Day,T20,2,1,4,Batting,Bangladesh,Rainy,131523,No,14,3,26,0,3,11,4,33,2,5
Game_2500,0,30,Day,T20,3,1,3,Batting,South Africa,Summer,31766,Yes,12,4,4,0,3,6,2,86,3,2
Game_2501,0,30,Day and Night,T20,3,1,4,Bowling,Bangladesh,Winter,138929,Yes,24,1,31,0,2,29,10,83,3,5
Game_2502,0,30,Day,ODI,4,1,4,Bowling,England,Summer,73584,No,12,4,25,6,2,9,7,67,3,3
Game_2503,0,30,Day and Night,ODI,3,1,3,Batting,Srilanka,Winter,31108,No,13,3,15,2,4,11,8,46,3,2
Game_2504,0,30,Day,ODI,2,1,3,Bowling,Bangladesh,Winter,134330,No,14,4,26,4,2,25,9,92,4,5
Game_2505,0,30,Day and Night,Test,3,1,3,Bowling,Australia,Rainy,31430,No,11,4,14,5,4,10,9,56,2,2
Game_2506,0,30,Day,ODI,1,1,3,Bowling,Kenya,Rainy,24542,Yes,14,4,4,3,3,6,2,66,3,1
Game_2507,0,30,Day,ODI,4,1,2,Batting,Kenya,Rainy,16604,Yes,16,4,18,2,3,6,0,78,4,2
Game_2508,0,30,Day,T20,4,1,4,Batting,South Africa,Summer,71617,No,14,4,23,0,4,21,7,56,2,3
Game_2509,0,30,Day,ODI,4,1,3,Batting,England,Summer,37870,Yes,11,4,18,2,3,16,14,53,3,2
Game_2510,1,30,Day,ODI,3,1,1,Batting,Pakistan,Rainy,55846,No,11,4,10,2,3,10,7,73,3,3
Game_2511,0,30,Day and Night,ODI,2,1,2,Batting,Srilanka,Summer,19866,No,14,2,8,6,2,7,0,40,2,1
Game_2512,0,30,Night,ODI,2,1,3,Batting,England,Summer,32865,Yes,18,3,10,3,3,8,4,72,3,2
Game_2513,0,30,Day,T20,3,1,3,Bowling,South Africa,Rainy,43463,No,15,3,10,0,4,10,7,56,4,2
Game_2514,0,30,Day and Night,ODI,3,1,2,Batting,Bangladesh,Summer,126427,No,22,3,22,4,3,6,0,83,3,5
Game_2515,0,30,Day,ODI,4,1,3,Batting,Bangladesh,Winter,119861,Yes,13,4,21,4,3,19,9,94,2,4
Game_2516,0,30,Day,ODI,4,1,1,Bowling,Kenya,Winter,16604,No,12,4,2,3,0,6,2,88,3,1
Game_2517,1,30,Day,ODI,2,1,4,Bowling,Srilanka,Rainy,34181,No,18,1,10,3,3,10,4,79,3,2
Game_2518,1,30,Day,ODI,3,1,3,Bowling,Kenya,Summer,27328,No,13,1,6,2,3,6,2,93,3,1
Game_2519,0,30,Day,ODI,3,1,1,Batting,Srilanka,Rainy,32389,No,12,1,10,6,3,9,2,48,2,2
Game_2520,0,30,Day,ODI,4,1,4,Batting,Pakistan,Rainy,49658,No,12,1,10,0,3,9,7,63,3,3
Game_2521,0,30,Day,Test,2,1,4,Batting,Australia,Summer,23961,No,12,3,10,3,4,7,6,44,3,1
Game_2522,0,30,Day,ODI,3,1,4,Batting,West Indies,Rainy,118160,Yes,11,2,25,2,3,6,2,43,3,4
Game_2523,1,30,Day,T20,4,1,4,Bowling,South Africa,Summer,63658,Yes,12,3,9,0,3,6,4,57,2,3
Game_2524,1,30,Day,T20,3,1,2,Bowling,South Africa,Summer,59122,Yes,19,3,10,0,2,8,7,64,3,3
Game_2525,0,30,Day,ODI,4,1,2,Batting,Bangladesh,Rainy,83412,Yes,23,4,9,2,3,9,1,95,3,3
Game_2526,0,30,Day,ODI,2,1,1,Bowling,England,Summer,31738,No,11,1,9,6,3,8,7,32,3,2
Game_2527,0,30,Night,T20,4,1,4,Batting,South Africa,Winter,68964,Yes,19,1,10,0,2,10,8,57,3,3
Game_2528,0,30,Night,T20,2,1,3,Bowling,South Africa,Summer,43057,No,13,1,19,0,3,19,2,40,1,2
Game_2529,1,30,Day and Night,T20,3,1,4,Batting,Zimbabwe,Summer,16114,Yes,11,1,3,0,4,6,2,54,3,1
Game_2530,1,30,Day,ODI,3,1,1,Bowling,Srilanka,Rainy,16534,No,12,3,10,4,4,6,2,89,3,1
Game_2531,0,30,Night,ODI,1,1,3,Bowling,Bangladesh,Rainy,125027,Yes,13,4,21,3,2,20,8,37,3,4
Game_2532,0,30,Day,ODI,2,1,4,Batting,Bangladesh,Rainy,134309,No,14,4,23,5,3,19,9,58,1,5
Game_2533,0,30,Day,Test,4,1,4,Bowling,Bangladesh,Summer,138019,No,14,1,36,4,3,7,3,99,3,5
Game_2534,0,30,Night,ODI,2,1,3,Bowling,Kenya,Winter,24808,No,16,2,6,0,3,6,2,74,3,1
Game_2535,0,30,Day,ODI,3,1,4,Bowling,Pakistan,Winter,59500,No,11,4,10,0,2,9,7,86,3,3
Game_2536,0,30,Day,ODI,3,1,3,Bowling,Kenya,Summer,32627,No,13,3,9,4,3,9,8,98,3,2
Game_2537,0,30,Day and Night,T20,3,1,3,Batting,South Africa,Winter,28721,No,17,4,10,0,3,9,3,66,3,2
Game_2538,0,30,Day and Night,ODI,4,1,3,Bowling,Kenya,Summer,29743,Yes,11,2,9,3,3,9,6,87,3,2
Game_2539,0,30,Day,Test,3,1,3,Bowling,Bangladesh,Winter,98182,Yes,11,2,33,2,3,33,9,84,3,4
Game_2540,0,30,Day,T20,2,1,2,Batting,South Africa,Winter,48251,No,15,4,11,0,0,7,7,31,3,2
Game_2541,0,30,Day,T20,2,1,3,Batting,South Africa,Summer,42875,No,12,4,10,0,4,10,8,66,3,2
Game_2542,1,30,Day,ODI,4,1,3,Batting,England,Rainy,70056,Yes,14,4,31,0,2,10,9,53,2,3
Game_2543,0,30,Day,ODI,4,1,2,Bowling,Srilanka,Rainy,16709,No,22,3,7,3,3,6,2,88,3,1
Game_2544,0,30,Day and Night,T20,3,1,1,Batting,South Africa,Rainy,32473,No,16,4,17,0,2,15,7,83,4,2
Game_2545,0,30,Day,ODI,3,1,4,Bowling,England,Summer,55286,No,11,3,11,2,3,10,9,54,3,3
Game_2546,0,27,Day,ODI,2,1,4,Batting,England,Summer,91994,No,16,2,29,1,2,6,2,82,2,4
Game_2547,0,30,Day,ODI,3,1,4,Batting,Srilanka,Rainy,37541,No,12,2,10,0,3,9,7,60,2,2
Game_2548,1,30,Day,T20,4,1,1,Bowling,South Africa,Summer,95865,Yes,17,3,24,0,2,19,7,85,4,4
Game_2549,0,30,Day,ODI,3,1,4,Bowling,England,Rainy,93814,Yes,12,1,33,0,3,19,16,68,3,4
Game_2550,0,30,Night,ODI,1,1,1,Batting,Kenya,Winter,14203,No,20,3,5,2,3,6,4,92,2,1
Game_2551,0,30,Day,ODI,1,1,2,Batting,Pakistan,Winter,44639,No,20,2,15,0,3,12,11,89,4,2
Game_2552,0,30,Day,ODI,3,1,2,Bowling,Srilanka,Rainy,38003,No,13,1,10,1,3,8,7,86,3,2
Game_2553,1,30,Day and Night,T20,3,1,3,Batting,Zimbabwe,Summer,19495,No,14,3,3,0,4,6,0,90,2,1
Game_2554,1,30,Day and Night,T20,4,1,4,Batting,South Africa,Rainy,32298,Yes,18,3,5,0,2,6,2,67,3,2
Game_2555,0,30,Day and Night,ODI,3,1,4,Bowling,Kenya,Winter,18270,No,11,4,4,2,3,6,2,57,4,1
Game_2556,0,30,Day,ODI,4,1,3,Batting,Pakistan,Summer,46809,No,11,4,14,2,4,14,11,98,3,2
Game_2557,1,30,Day,ODI,4,1,4,Bowling,England,Rainy,43253,Yes,15,4,10,3,2,10,2,98,3,2
Game_2558,0,30,Day,T20,4,1,1,Bowling,South Africa,Rainy,42840,Yes,12,4,8,0,4,6,4,44,2,2
Game_2559,0,30,Day and Night,T20,3,1,2,Bowling,South Africa,Rainy,74172,No,11,2,14,0,3,6,2,52,3,3
Game_2560,0,30,Day and Night,ODI,3,1,4,Batting,Kenya,Winter,38269,Yes,14,1,12,4,2,6,2,75,3,2
Game_2561,0,30,Day,ODI,1,1,3,Bowling,Kenya,Rainy,20972,Yes,15,4,8,2,3,6,4,54,3,1
Game_2562,0,30,Day and Night,T20,1,1,2,Bowling,South Africa,Rainy,69986,No,13,1,8,0,4,6,4,61,3,2
Game_2563,0,30,Day,T20,1,1,3,Bowling,South Africa,Rainy,28546,Yes,13,1,4,0,2,6,2,36,3,2
Game_2564,0,30,Night,ODI,2,1,3,Bowling,Pakistan,Rainy,76440,No,21,2,13,2,3,6,4,71,3,3
Game_2565,0,30,Day and Night,ODI,2,1,4,Batting,England,Rainy,92729,Yes,11,2,24,3,2,6,3,59,4,4
Game_2566,0,30,Day,ODI,3,1,1,Batting,Kenya,Summer,28567,Yes,14,1,20,3,1,20,7,73,2,2
Game_2567,0,30,Day,Test,3,1,3,Batting,Bangladesh,Rainy,117593,No,14,3,21,5,3,20,7,31,3,4
Game_2568,0,30,Day,ODI,4,1,3,Batting,Srilanka,Rainy,20650,No,13,3,12,2,1,6,4,54,3,1
Game_2569,0,30,Day,ODI,3,1,1,Batting,Srilanka,Summer,25403,No,18,1,8,6,3,6,2,94,3,1
Game_2570,0,30,Day and Night,ODI,3,1,3,Bowling,England,Summer,65534,No,11,3,10,2,3,6,2,60,3,3
Game_2571,1,30,Day and Night,ODI,2,1,1,Bowling,Srilanka,Summer,29988,No,20,1,20,2,3,6,3,97,2,2
Game_2572,0,30,Day,ODI,3,1,4,Batting,West Indies,Summer,121296,No,19,4,29,3,2,20,7,54,3,4
Game_2573,0,30,Day,ODI,3,1,4,Batting,West Indies,Rainy,137907,Yes,21,3,32,3,3,9,8,76,3,5
Game_2574,0,30,Day,ODI,4,1,2,Bowling,West Indies,Winter,103124,No,13,4,31,4,4,7,7,81,4,4
Game_2575,0,30,Day,T20,4,1,1,Batting,South Africa,Summer,64946,Yes,16,4,15,0,3,6,4,99,3,2
Game_2576,1,30,Day and Night,T20,4,1,2,Batting,Zimbabwe,Summer,9513,No,12,2,1,0,3,6,0,50,1,1
Game_2577,0,30,Day,T20,4,1,4,Batting,South Africa,Winter,33453,No,14,2,8,0,3,6,2,73,3,2
Game_2578,0,30,Day,ODI,5,1,1,Batting,West Indies,Summer,114954,No,11,3,9,3,4,6,2,93,3,4
Game_2579,0,30,Day and Night,ODI,4,1,4,Bowling,Kenya,Winter,20972,No,14,3,10,2,3,6,3,91,3,1
Game_2580,1,30,Day,ODI,3,1,1,Batting,Kenya,Summer,8827,No,12,3,1,3,4,6,0,34,2,1
Game_2581,0,30,Day,ODI,4,1,1,Bowling,Srilanka,Summer,40670,No,16,3,10,2,2,10,4,37,2,2
Game_2582,0,30,Day,T20,4,1,3,Batting,South Africa,Rainy,39529,No,13,1,11,0,2,6,2,98,2,2
Game_2583,0,30,Day,ODI,3,1,1,Bowling,Kenya,Rainy,23940,No,12,3,17,2,2,6,5,74,3,1
Game_2584,0,30,Night,ODI,2,1,3,Bowling,Srilanka,Summer,24500,No,14,1,7,2,1,6,5,84,4,1
Game_2585,0,30,Day,ODI,2,1,1,Batting,Kenya,Rainy,14462,No,22,4,5,3,4,6,2,90,3,1
Game_2586,0,30,Day,ODI,4,1,1,Batting,West Indies,Rainy,120183,No,19,2,26,2,4,20,17,82,3,4
Game_2587,0,30,Day,T20,5,1,4,Bowling,South Africa,Rainy,64428,No,12,3,7,0,2,6,3,97,3,2
Game_2588,0,30,Day,ODI,3,1,4,Batting,Srilanka,Rainy,23058,No,17,1,7,2,2,6,4,86,2,1
Game_2589,0,30,Day,ODI,5,1,2,Bowling,Kenya,Rainy,14889,Yes,12,1,7,5,2,6,2,90,4,1
Game_2590,0,30,Night,ODI,4,1,3,Bowling,Srilanka,Winter,27825,No,11,3,11,2,4,8,7,81,3,2
Game_2591,0,30,Day,T20,2,1,1,Bowling,South Africa,Winter,75551,No,18,1,13,0,3,13,7,31,3,3
Game_2592,1,30,Day,T20,3,1,1,Bowling,South Africa,Winter,70672,No,11,1,28,0,4,7,7,52,3,3
Game_2593,1,30,Night,ODI,3,1,1,Batting,Srilanka,Summer,25522,Yes,23,2,11,2,4,6,0,54,2,1
Game_2594,1,27,Day and Night,ODI,3,1,3,Batting,England,Summer,52122,No,11,1,10,2,3,10,8,100,4,3
Game_2595,0,30,Day,ODI,3,1,2,Bowling,Pakistan,Winter,75957,Yes,18,2,24,2,3,7,7,95,1,3
Game_2596,0,30,Day,Test,2,1,4,Batting,Australia,Summer,14763,No,18,4,8,3,3,6,2,96,4,1
Game_2597,1,30,Day and Night,ODI,3,1,2,Bowling,Srilanka,Rainy,26054,Yes,13,3,7,2,1,6,2,94,3,1
Game_2598,0,30,Day,ODI,3,1,2,Bowling,England,Rainy,65660,Yes,18,4,10,4,4,6,1,55,3,3
Game_2599,0,30,Day,T20,3,1,3,Batting,South Africa,Winter,38402,No,11,1,15,0,3,6,2,96,3,2
Game_2600,1,30,Day,Test,4,1,1,Batting,Australia,Rainy,19194,No,15,4,2,0,3,6,2,52,3,1
Game_2601,0,30,Night,ODI,1,1,4,Bowling,West Indies,Winter,96299,No,11,3,16,5,3,9,8,55,2,3
Game_2602,0,30,Night,ODI,3,1,3,Bowling,Srilanka,Summer,22134,No,14,4,7,5,3,6,2,90,2,1
Game_2603,0,30,Day,ODI,3,1,4,Bowling,West Indies,Summer,116186,No,12,2,35,2,2,9,8,39,4,4
Game_2604,0,30,Day,ODI,4,1,1,Bowling,Pakistan,Rainy,46557,No,14,2,20,0,2,6,2,96,3,2
Game_2605,0,30,Day,ODI,3,1,3,Bowling,Kenya,Winter,16415,No,14,3,8,3,4,6,1,68,3,1
Game_2606,0,30,Day,ODI,3,1,4,Bowling,Kenya,Summer,23940,No,13,3,6,3,2,6,2,49,3,1
Game_2607,0,30,Day and Night,T20,3,1,4,Bowling,South Africa,Rainy,30611,No,14,1,5,0,3,6,3,54,3,2
Game_2608,0,30,Day,T20,3,1,4,Bowling,South Africa,Summer,33313,No,18,4,15,0,3,13,9,81,1,2
Game_2609,0,30,Day,T20,1,1,4,Bowling,South Africa,Rainy,37107,No,15,3,4,0,2,6,1,96,3,2
Game_2610,0,30,Day and Night,ODI,2,1,1,Batting,Srilanka,Summer,25711,No,13,3,12,3,3,12,9,74,3,1
Game_2611,0,30,Day and Night,T20,5,1,1,Batting,South Africa,Rainy,33376,No,12,3,11,0,2,6,0,79,3,2
Game_2612,0,30,Night,ODI,3,1,3,Bowling,Kenya,Winter,8918,No,13,2,1,2,2,6,0,64,3,1
Game_2613,0,30,Day,ODI,2,1,2,Bowling,Kenya,Rainy,34300,No,24,1,13,2,2,12,9,93,4,2
Game_2614,0,30,Day,ODI,4,1,3,Bowling,Pakistan,Winter,73262,No,14,2,29,3,3,8,7,35,3,3
Game_2615,0,30,Day and Night,ODI,3,1,2,Bowling,West Indies,Winter,119049,No,14,4,16,3,2,14,8,71,3,4
Game_2616,1,30,Day,T20,4,1,1,Batting,South Africa,Summer,32193,Yes,23,3,16,0,4,15,9,40,2,2
Game_2617,0,30,Day,T20,1,1,4,Bowling,Zimbabwe,Rainy,16828,No,13,1,1,0,3,6,0,76,3,1
Game_2618,0,27,Day and Night,ODI,3,1,2,Bowling,England,Summer,71463,Yes,18,2,16,2,2,6,2,86,3,3
Game_2619,0,30,Day,Test,3,1,3,Bowling,Australia,Winter,14448,No,21,1,6,3,4,6,3,46,3,1
Game_2620,0,30,Day,ODI,4,1,4,Bowling,Pakistan,Rainy,28245,Yes,16,2,4,2,3,6,2,30,3,2
Game_2621,0,30,Day,ODI,4,1,1,Batting,Srilanka,Rainy,26866,No,11,4,8,5,3,6,4,82,2,1
Game_2622,0,30,Day,T20,3,1,3,Batting,South Africa,Rainy,32137,Yes,17,3,11,0,2,6,4,78,3,2
Game_2623,0,30,Day,ODI,2,1,3,Batting,Srilanka,Rainy,33523,No,25,1,10,3,3,6,2,43,2,2
Game_2624,0,30,Day,ODI,5,1,4,Bowling,Pakistan,Summer,44716,Yes,17,1,14,6,3,6,0,69,3,2
Game_2625,0,30,Day,ODI,3,1,3,Bowling,Bangladesh,Summer,78708,No,25,2,10,5,4,6,2,64,3,3
Game_2626,0,30,Day and Night,ODI,4,1,2,Batting,Bangladesh,Winter,112224,No,20,1,26,2,3,14,9,87,3,4
Game_2627,0,30,Day,ODI,3,1,4,Bowling,West Indies,Rainy,114296,No,13,3,24,1,4,20,6,32,3,4
Game_2628,0,30,Day,ODI,3,1,2,Batting,England,Summer,58632,No,18,4,9,3,3,6,0,32,3,3
Game_2629,0,30,Day,T20,3,1,3,Batting,Bangladesh,Rainy,116242,No,12,4,23,0,4,13,12,51,3,4
Game_2630,0,30,Day,ODI,3,1,4,Batting,Pakistan,Summer,60242,No,19,4,11,3,1,11,8,91,2,3
Game_2631,1,30,Day,ODI,4,1,4,Bowling,Srilanka,Summer,14126,No,14,2,15,3,1,6,4,86,3,1
Game_2632,0,30,Day,T20,3,1,4,Bowling,South Africa,Rainy,49581,Yes,14,4,10,0,3,10,9,64,2,3
Game_2633,1,30,Day and Night,ODI,3,1,4,Batting,Kenya,Summer,28588,No,12,1,7,2,1,7,2,33,3,1
Game_2634,0,30,Day and Night,ODI,5,1,3,Bowling,West Indies,Summer,100877,Yes,13,4,32,2,3,32,6,88,1,4
Game_2635,0,30,Day,T20,2,1,2,Bowling,Zimbabwe,Rainy,16156,Yes,25,2,12,0,3,11,10,55,3,1
Game_2636,0,30,Day,ODI,3,1,3,Bowling,Srilanka,Rainy,33887,No,14,2,4,3,3,6,0,68,2,1
Game_2637,0,30,Day,ODI,3,1,1,Bowling,Kenya,Rainy,29995,No,17,1,10,2,3,10,8,47,3,2
Game_2638,0,30,Day,ODI,3,1,4,Bowling,England,Summer,30240,No,13,4,5,2,3,6,3,44,2,2
Game_2639,0,30,Day,ODI,3,1,4,Bowling,Kenya,Rainy,14924,No,20,4,8,3,3,6,4,97,3,1
Game_2640,0,30,Day and Night,ODI,3,1,4,Bowling,Pakistan,Rainy,70868,Yes,14,3,24,3,1,20,8,40,3,3
Game_2641,0,30,Day,T20,2,1,1,Bowling,South Africa,Rainy,38311,No,12,4,9,0,4,8,4,47,3,2
Game_2642,0,27,Day,ODI,3,1,2,Bowling,Srilanka,Rainy,36449,Yes,12,2,15,3,3,15,14,79,3,2
Game_2643,0,30,Day,Test,2,1,3,Bowling,Bangladesh,Summer,115059,Yes,21,4,21,2,3,21,7,38,3,4
Game_2644,0,30,Night,ODI,2,1,4,Bowling,Pakistan,Winter,28483,Yes,18,3,8,2,3,6,2,72,3,2
Game_2645,0,30,Day,ODI,4,1,1,Bowling,Pakistan,Winter,52087,No,12,1,10,4,3,10,8,66,3,3
Game_2646,0,30,Day,T20,4,1,3,Batting,Zimbabwe,Rainy,17010,No,23,1,6,0,3,6,3,98,2,1
Game_2647,0,30,Day,ODI,2,1,4,Batting,Kenya,Rainy,41146,No,12,1,12,2,3,7,1,67,2,2
Game_2648,0,30,Day,T20,4,1,3,Bowling,Zimbabwe,Summer,18508,Yes,21,4,7,0,2,6,2,70,3,1
Game_2649,0,30,Day,T20,4,1,3,Batting,South Africa,Winter,45073,No,14,3,18,0,3,8,7,96,3,2
Game_2650,0,30,Day,T20,4,1,1,Bowling,South Africa,Rainy,44744,No,13,4,8,0,1,6,2,46,3,2
Game_2651,1,30,Day,T20,3,1,2,Bowling,South Africa,Rainy,67998,No,11,4,10,0,3,10,8,64,2,2
Game_2652,0,30,Day and Night,Test,4,1,3,Bowling,Australia,Rainy,42539,No,11,3,10,2,3,6,3,71,3,2
Game_2653,0,30,Day,ODI,3,1,4,Bowling,Srilanka,Summer,17150,No,19,2,3,3,3,6,0,68,2,1
Game_2654,0,30,Day,T20,4,1,3,Bowling,South Africa,Rainy,64750,No,12,2,9,0,3,6,2,33,3,3
Game_2655,1,30,Day,ODI,3,1,1,Batting,Srilanka,Winter,14518,Yes,12,4,1,2,3,6,0,69,3,1
Game_2656,1,30,Day,ODI,5,1,3,Batting,England,Rainy,71183,No,16,2,34,4,3,33,7,78,2,3
Game_2657,1,30,Day,ODI,3,1,3,Bowling,England,Rainy,33985,No,11,1,7,2,3,6,2,81,3,2
Game_2658,0,30,Night,ODI,4,1,4,Bowling,Kenya,Rainy,28609,No,14,2,9,3,2,6,5,62,3,2
Game_2659,0,30,Day,ODI,4,1,3,Batting,Kenya,Rainy,16569,No,12,4,10,3,2,8,2,65,3,1
Game_2660,0,30,Day,ODI,4,1,1,Bowling,Kenya,Summer,20804,No,13,3,1,4,1,6,0,35,3,1
Game_2661,0,30,Day,T20,5,1,3,Bowling,Bangladesh,Rainy,137102,No,21,3,36,0,3,36,6,60,2,5
Game_2662,0,30,Day,ODI,4,1,2,Bowling,Kenya,Rainy,38388,No,17,2,9,3,2,6,2,45,3,2
Game_2663,0,30,Day,T20,3,1,3,Bowling,South Africa,Rainy,69468,No,11,4,10,0,3,9,8,80,3,2
Game_2664,0,30,Day,T20,3,1,2,Batting,South Africa,Summer,29386,No,12,2,8,0,4,6,2,90,3,2
Game_2665,0,30,Day,T20,4,1,2,Batting,South Africa,Summer,47705,No,13,1,15,0,3,6,0,73,3,2
Game_2666,0,27,Day,ODI,3,1,1,Batting,Pakistan,Summer,42994,Yes,16,3,10,4,3,6,2,51,3,2
Game_2667,0,30,Day,T20,3,1,4,Bowling,South Africa,Rainy,57659,No,11,1,11,0,3,7,6,38,4,3
Game_2668,0,30,Day,T20,3,1,3,Bowling,Bangladesh,Rainy,135317,Yes,16,3,27,0,3,6,0,59,3,5
Game_2669,0,30,Day and Night,ODI,4,1,1,Bowling,Srilanka,Rainy,38934,Yes,13,4,9,3,3,6,2,80,4,2
Game_2670,0,30,Day,ODI,2,1,4,Bowling,Bangladesh,Summer,137291,No,22,4,24,2,3,6,0,93,2,5
Game_2671,0,30,Day,ODI,3,1,2,Batting,Srilanka,Rainy,23849,No,17,4,10,3,2,10,9,46,4,2
Game_2672,0,30,Day and Night,ODI,4,1,4,Bowling,Pakistan,Rainy,35441,No,14,2,8,3,2,8,2,92,2,2
Game_2673,0,30,Day,T20,2,1,4,Batting,South Africa,Rainy,32473,No,15,3,5,0,3,6,4,84,3,2
Game_2674,0,30,Day,ODI,3,1,4,Bowling,Srilanka,Winter,34132,No,12,3,8,0,3,6,4,87,4,1
Game_2675,0,30,Day,ODI,2,1,3,Bowling,Srilanka,Rainy,18830,No,18,4,1,5,2,6,0,63,2,1
Game_2676,0,30,Day,T20,4,1,4,Bowling,Bangladesh,Summer,122969,No,15,2,27,0,1,26,0,56,4,4
Game_2677,0,30,Day and Night,ODI,5,1,2,Bowling,Pakistan,Rainy,78715,Yes,15,3,32,3,3,30,8,41,3,4
Game_2678,0,30,Day,ODI,4,1,2,Batting,Kenya,Rainy,23184,No,17,4,6,3,3,6,2,35,4,1
Game_2679,0,30,Day,ODI,3,1,2,Batting,West Indies,Winter,133343,Yes,14,4,23,4,2,22,7,31,3,5
Game_2680,0,30,Day,ODI,3,1,2,Bowling,Kenya,Rainy,14987,No,12,2,6,3,2,6,4,48,2,1
Game_2681,0,30,Day,ODI,5,1,3,Batting,Srilanka,Summer,40383,Yes,14,1,10,3,3,10,7,50,1,2
Game_2682,0,30,Night,T20,3,1,1,Bowling,South Africa,Rainy,30695,No,15,1,10,0,3,10,7,52,2,2
Game_2683,0,30,Day and Night,T20,4,1,4,Bowling,South Africa,Summer,37324,No,13,4,10,0,3,6,2,54,3,2
Game_2684,0,30,Day,ODI,4,1,3,Batting,England,Rainy,32641,Yes,12,2,7,2,3,6,2,76,3,2
Game_2685,0,30,Day and Night,ODI,4,1,3,Bowling,England,Winter,33068,No,13,1,9,3,3,9,7,42,4,2
Game_2686,0,30,Day,ODI,4,1,3,Batting,Srilanka,Rainy,22477,No,14,4,10,3,2,9,6,84,3,1
Game_2687,0,30,Day,ODI,5,1,2,Bowling,England,Rainy,37639,No,13,4,10,3,3,7,7,76,3,2
Game_2688,0,30,Day,ODI,5,1,2,Bowling,Kenya,Rainy,36456,No,11,4,16,2,3,16,15,48,4,2
Game_2689,0,30,Day,Test,4,1,4,Batting,Bangladesh,Rainy,137606,No,11,3,27,2,3,6,2,98,3,5
Game_2690,0,30,Day,ODI,2,1,3,Bowling,Srilanka,Winter,21483,No,15,4,11,3,3,10,8,76,2,2
Game_2691,0,30,Day,ODI,3,1,1,Batting,England,Rainy,73045,No,13,4,18,2,3,18,15,80,2,3
Game_2692,0,30,Night,ODI,4,1,3,Batting,Pakistan,Rainy,29036,No,12,4,15,5,3,14,11,52,3,2
Game_2693,0,30,Day,ODI,3,1,3,Bowling,England,Rainy,40376,No,17,1,9,2,2,6,3,85,3,2
Game_2694,0,30,Day and Night,ODI,3,1,1,Batting,England,Summer,35294,No,13,4,10,2,1,9,2,81,3,2
Game_2695,0,30,Day,ODI,2,1,4,Batting,England,Winter,40390,No,19,1,10,3,3,10,7,59,2,2
Game_2696,0,30,Day,ODI,2,1,4,Batting,England,Rainy,54292,Yes,19,4,10,6,4,6,4,54,2,3
Game_2697,1,30,Day,T20,3,1,4,Bowling,South Africa,Rainy,72142,No,17,3,15,0,3,13,12,55,2,3
Game_2698,0,30,Day,ODI,3,1,2,Batting,Kenya,Rainy,27552,No,11,1,8,2,1,8,4,71,3,1
Game_2699,0,30,Day,ODI,3,1,3,Batting,England,Summer,55615,Yes,15,4,18,2,2,6,2,84,3,3
Game_2700,0,30,Day and Night,Test,5,1,1,Bowling,Australia,Rainy,40201,Yes,11,3,14,3,3,10,7,37,3,2
Game_2701,0,30,Day and Night,ODI,5,1,3,Bowling,Bangladesh,Rainy,106414,No,25,2,23,3,3,6,2,89,2,4
Game_2702,1,30,Day,T20,2,1,1,Bowling,South Africa,Winter,38080,Yes,14,4,7,0,2,6,2,59,1,2
Game_2703,1,30,Day,ODI,3,1,1,Bowling,Srilanka,Summer,15162,Yes,14,2,10,3,1,6,2,73,3,1
Game_2704,0,30,Day,ODI,4,1,2,Batting,Pakistan,Rainy,56056,No,12,3,9,6,3,6,2,42,3,3
Game_2705,0,30,Day,ODI,3,1,4,Bowling,England,Rainy,37065,No,21,3,7,3,3,6,4,66,3,2
Game_2706,0,30,Day,ODI,4,1,1,Batting,West Indies,Rainy,114891,No,16,2,27,2,3,6,2,72,3,4
Game_2707,0,30,Day,ODI,5,1,4,Batting,West Indies,Winter,92883,No,15,3,19,3,3,14,11,50,2,3
Game_2708,0,30,Day,ODI,3,1,4,Batting,Kenya,Winter,38031,No,12,3,11,2,3,11,8,66,3,2
Game_2709,0,30,Day,ODI,3,1,1,Bowling,Srilanka,Summer,14091,No,11,3,15,4,3,6,3,77,3,1
Game_2710,0,30,Day,ODI,1,1,3,Batting,Pakistan,Rainy,97762,Yes,19,2,30,3,3,15,11,41,2,4
